"epci2018";"FAM_1";"FAM_2";"FAM_3";"FOR_1";"FOR_2";"FOR_3";"EMP_1";"EMP_2";"EMP_3";"EMP_4";"EQU_2";"EQU_3";"EQU_4"
"200059889";16,1911366549699;12,1662776070149;13,5075199345548;45,5855855855856;50,542364743137;16,2325185637682;13,9885177234237;77,4767237301405;23,1976873244699;14,7092325378589;12,0342089187538;24;0,0999999999999943
"200060010";7,29340783723165;6,71827017096979;12,5855280934991;39,5218002812939;62,278431070992;14,8813104943302;9,56420301826337;73,4079939024314;34,9843334298434;15,8044600019298;5,76749435665914;15;1,5
"200065563";12,1535035108442;9,90111823508729;8,19294218227497;68,595041322314;61,5793592539624;17,0022863140069;12,3305884617865;79,2841585725741;31,765425547272;17,8054163685183;45,7831325301205;13;1,09999999999999
"200065589";10,3985822563062;7,70594061738005;11,1532229316558;48,1305381456667;58,4568777859998;15,1365831874886;11,1623814923637;88,6986046120207;33,065913513675;18,891497697916;39,8668639053254;20;11,5
"200065597";17,6861940374539;8,47447638855035;8,95950838632892;48,1305381456667;51,9354802673204;12,9323222542153;14,3003298793422;67,3615291190345;27,4079301415324;14,4269687944881;23,0811749842072;13;0,0999999999999943
"200065647";14,2899334139683;16,2784879311132;10,4969895885295;61,189044756179;63,8831778700775;21,6032190460052;17,9597289334205;80,2805469900132;31,9412897173389;16,67250235636;20,2844311377245;12;1,7
"200065787";14,5564475788638;12,9406422496877;8,49273752544228;76,4705882352941;66,300159883235;24,6628746628576;17,7774578247793;66,3449078353223;27,2327383337324;15,9215366870336;32,4650571791614;9;4,5
"200065886";9,93158831751592;9,70146074275906;9,26400576003409;54,9893842887473;57,5330172988703;14,9298943353345;10,8172395640798;85,8066328356388;38,715460284979;18,1503322449774;24,4588402591247;15;10,9
"200065894";10,0099379646694;8,82671565657492;9,45355928372307;21,6429699842022;59,4097711835626;13,1639757804699;9,95027746600698;76,4527662613771;38,4995773718244;16,9985934794657;19,4591728525981;15;7,5
"200065928";10,9069372195338;10,1166571108866;7,45123522185565;44,5525291828794;55,4310599084169;15,3267291044773;13,3466855515487;75,255063854294;33,9934388319621;17,3068251938548;31,0281517747858;9;4,8
"200066009";15,7738400469711;16,3252926957697;11,438504862289;26,9410977242303;61,1448871913844;21,8094175569056;18,4338970932681;77,4828540536979;33,8692027451175;14,0521367337669;14,9215769393811;16;0,799999999999997
"200066017";9,36373396294012;13,1763073987568;8,50662892317246;38,9048991354467;64,5525369198479;18,7424730610489;13,0899059961446;82,0115948066356;33,1470167288966;23,0479913431096;53,9485359361136;15;18,6
"200066025";10,4334996738454;10,2640585650796;7,27355889776748;46,2455303933254;60,5413431396172;15,7989769762112;11,5341877122229;85,9255681072844;32,8031100790608;15,7261086871939;25,5135135135135;25;14,1
"200066033";10,2393335334423;10,5420702400773;8,1554922913491;67,2823218997361;61,3600809373068;14,8664070970859;10,7136196853321;89,2065328420297;39,8806139375649;11,8353159669257;42,3299565846599;21;9,5
"200066041";10,0330643761153;11,3357203011513;6,23923999682751;67,2823218997361;59,9040807727546;15,2092144320251;11,189824749655;73,2214476545129;41,1649322447286;12,2547213060376;34,5902270103886;24;7,3
"200066058";12,3905887404393;13,5143729605929;7,02494134820608;54,8251748251748;56,6501190292007;14,606855688995;12,1232393283931;77,5001637337524;34,9942481440901;13,4775086934718;19,6662693682956;27;4,59999999999999
"200066108";10,3315386840562;12,2720379926959;8,08264524126933;72,0748829953198;65,2816813172115;19,9405731242605;13,8207816085467;89,7965418132041;39,2725058566694;21,0505079287509;44,5977011494253;15;39,9
"200066116";9,18688056662724;13,6339703686242;6,97445572546276;61,8932038834951;66,8980532124689;22,4473582581085;13,3501587664901;87,2325317189371;34,0714247779298;24,1359184416203;54,5871559633027;14;59,7
"200066124";13,355291378106;11,4934534632282;7,83951048375259;17,1296296296296;54,7121058165279;17,4282118249403;15,0146193197108;81,985101976402;36,7029785825743;18,964148972743;29,8783341132429;14;7
"200066132";12,8063633255885;18,4459879360377;9,53216526045575;27,6315789473684;72,0923880991636;22,5568352604661;16,3102550982456;84,7555072476963;37,7877839686063;18,68072712565;66,9230769230769;7;35,6
"200066140";10,7718417480715;9,2817801466733;7,82295572402752;72,0748829953198;60,6313119359502;15,7627020397064;9,03079895177567;95,9453986625884;43,2277546659445;16,2326689680767;69,0104166666667;19;64,3
"200066157";13,9108491265627;14,9008117626756;10,4522057184957;51,9287833827893;66,4000366309324;25,0365321762546;17,8938247586342;88,3894882185052;33,2602266804221;17,3320685065185;31,0577644411103;10;23,5
"200066165";12,1736284226276;10,568526421548;10,038229741006;61,8932038834951;60,5257900694678;16,1930349220538;10,5908800552533;93,9685201544346;39,3535452541079;22,4368583793688;55,2361396303901;13;27,5
"200066173";12,3288200238666;16,274635303657;11,234403316237;61,8932038834951;65,5521933030892;20,1770747510907;14,8966369977049;88,0989744532565;40,7069468141482;15,6183700558951;70,7592891760905;26;41
"200066223";15,7585789971662;13,4472398110085;5,50433276297422;45,4844006568145;56,9653403970098;18,8022508622004;15,4614530295811;76,4693425451524;32,8435577239429;15,5711791445968;32,9351535836177;9;35,3
"200066231";17,3786610577327;14,1213593082672;7,55991533990619;45,4844006568145;58,7330329463354;26,1774522762924;18,6848088274736;83,8561777938987;30,4380496581583;18,801269079975;24,1987923827218;9;7,90000000000001
"200066280";12,879192381883;10,7785362526782;11,3750244194959;46,7181467181467;66,7058655673894;22,2272339058961;16,2099856043064;75,5708435430316;24,7539566335841;15,170878511195;37,4125874125874;14;6
"200066322";14,5555979653331;16,0573771820536;10,0703111683996;30,8467741935484;64,0633249849826;23,2144663331949;19,4154327177212;81,2197586791477;29,9526397492292;21,7910019721094;21,1705532693187;6;0,599999999999994
"200066330";10,2791528021865;7,93500552443631;6,77338772220914;48,2115085536547;57,0618175706213;15,2913651368304;10,1619554047925;80,2546674861242;30,6196735630037;16,7071334171453;31,5256688358641;19;29,3
"200066348";14,9797578946801;14,1996217612018;5,0808047818203;100;55,8756852176517;24,3272109622823;19,0973812453542;81,91883010088;42,6653180238975;18,7893890721554;44,1048034934498;5;38
"200066355";16,6451602427704;15,1203405937399;6,45725557208112;37,7659574468085;57,511233792811;22,8170165474606;18,8108152112585;78,7198316663911;32,0618661314056;16,6854054443579;10,5075538957732;10;2,2
"200066363";13,5843434953553;11,33885890306;4,14235606516554;44,2771084337349;57,9764554947329;21,6052117531824;12,8105940371356;81,4397443150443;32,9309276895442;32,290547996345;49,185667752443;4;49,2
"200066371";11,2464411978176;10,0871587907436;4,85863784611384;62,3145400593472;59,927846202512;18,9789896491811;12,6100694569124;75,4795964028597;25,7483866226551;16,913581737509;44,0755873340143;8;13,7
"200066389";11,1762610027441;7,90353937041345;8,65900765090984;49,079754601227;61,8076926849256;14,3085749159463;10,3960005339852;75,9671844127197;29,7880484133655;17,2633181491046;37,2317849563782;11;6,40000000000001
"200066405";8,35045315757072;9,10074422164932;8,4382582332412;47,8671586715867;57,0698304554498;13,8642313338257;10,2056693024466;83,6326903345278;31,3069620323657;18,2844582652735;32,4679200238735;21;7
"200066413";12,7187770884429;11,9444795047713;8,00439480591333;38,9048991354467;65,6893429521963;22,5893792943375;16,3812781812106;85,5775871858893;26,030403346322;16,2275175250091;43,6571782178218;13;13,3
"200066462";12,6737110017248;12,8901911802583;9,6776871893853;40,3458213256484;64,97593244822;21,2556834583632;14,3934777971178;72,9511899436249;25,0922596075842;18,3792735668194;39,265306122449;14;6,7
"200066512";10,5499696343922;8,89725203651047;6,05612441659748;36,0590778097983;59,8866000963028;14,2047302698506;9,25499868454119;87,3125912092545;29,7783678225972;16,2297348089992;25,9621656881931;26;35,8
"200066520";10,2409447344445;10,1002774107981;5,25827625837057;35,632183908046;64,2906005968447;19,0534429981089;12,6053976008109;74,3442732061719;28,5810450392939;17,3817619063329;43,0769230769231;16;29,2
"200066553";8,54791087953124;12,7413129367995;4,41457748328024;55,9925093632959;63,6857600787717;24,3998662224319;11,1635096916123;67,2918479017518;29,7076468768227;21,4589930394266;36,026936026936;3;56,4
"200066561";9,29827755911296;10,500595462258;4,35730852441461;55,9925093632959;61,6498186261744;16,5483408242447;13,0811027444211;88,7349704523334;45,858865440659;20,3516785014023;31,8257956448911;14;40,5
"200066587";8,955008794282;7,20021271749233;11,9341591983003;40,1273885350318;58,1432510381126;9,18171216906983;7,72839570105025;76,0533568625526;37,3180494203041;16,400495212704;24,7919404292597;18;9,2
"200066603";8,94321156837959;8,57638206332219;3,50674168581326;47,0632530120482;66,057789534734;15,1657282913371;10,3036633909003;68,6214618696242;18,1416228093221;18,0259143757917;46,8531468531469;6;25,3
"200066637";10,5917358595843;9,75733086083216;4,07212121576032;100;64,5077949292591;11,9874716107577;8,90554691897066;83,0475601702178;27,0496246541072;23,2724207643668;46,7032967032967;4;34,8
"200066645";13,9438410043612;12,2036544757868;2,6890671396486;69,2307692307692;66,9690906818261;18,8444954303164;10,2424525290145;88,6688335051655;29,1599383352008;17,8908355658758;37,7659574468085;3;41,4
"200066652";11,299217352315;10,0010218988718;8,65837782350436;65,7608695652174;53,5740652655781;19,1316363245917;14,5029924629854;86,5248571665867;31,5460346544909;17,7672579676193;23,4317955526054;20;16,3
"200066660";12,1996649057465;8,87628559793818;5,49762659832326;35,9550561797753;59,9881867277202;16,3626522591216;9,46946607334731;88,7865876907824;25,4149803061726;17,4729022158082;34,9813432835821;8;25,9
"200066678";8,54722898694638;9,24120583947457;5,52480014222279;52,0047169811321;62,5394095050227;13,0959485837916;8,65152006176962;91,5293097569817;34,0867992558612;17,0363201467122;36,8876080691643;17;56
"200066710";11,6700606797347;7,63880108330272;9,74944239084183;48,1305381456667;57,0224486235808;15,355220778245;11,0162437598596;89,1384612958311;34,3990109495492;16,6682060667351;47,3653049141504;23;12,1
"200066728";9,49890623788743;5,21186771747701;10,5199404123229;48,1305381456667;48,0175534922011;10,6070698030008;8,01731690225641;85,8002781227825;33,4497379897967;19,89845117235;34,1216216216216;19;10,6
"200066744";12,6799162202496;12,5330562577561;6,05447462664225;68,5082872928177;61,8009122828834;15,7746965476918;10,3350598801078;82,8659929921701;23,3512462605019;17,9736412271859;35,3595255744996;3;30,8
"200066751";10,3317691238062;12,4496589044942;4,1847643466724;0;63,5320056650004;16,8376579459989;9,75164495709988;92,6421166500263;32,1201946108315;18,2917503169202;49,0990990990991;8;34,5
"200066769";12,3992903591801;8,07614012807349;5,03869967975668;47,0632530120482;58,1076474978035;14,9891946635534;9,84048688160986;68,7398950050926;28,250887445012;14,3674566840742;53,5433070866142;14;29,8
"200066777";10,5082367757331;8,94435539954933;9,94928289188654;42,4761904761905;63,758478060419;15,672947560928;12,3253064364152;74,4741641358983;27,5969765204267;18,036988005868;28,332636857501;10;7,8
"200066785";8,68067551857771;8,92686076613081;9,22119352286518;59,1928251121076;62,0420050074157;15,6934211893784;11,6822980262351;83,4853052377029;29,3678599608273;17,3705654927864;26,6579406631763;13;9,5
"200066793";14,5099604339358;8,32879864578265;7,58364190723666;42,5430560644925;43,740701080898;12,3575739788879;10,0755502473821;70,8979459821158;30,9744574232702;14,635340377864;11,2688049957423;7;7,59999999999999
"200066801";9,63011332065797;10,5648348856718;9,37559280846581;35,8361774744027;67,5007920990176;17,8860244525941;13,3088085535;82,097299100438;33,8513902991792;19,6795030813908;60,8125;14;19,9
"200066819";11,1924906897281;9,9931119900228;7,57853836632144;39,5085066162571;51,233477994127;15,4546172372148;13,7663353540875;84,0366076788569;32,7136447183372;19,3396802817136;17,9863660199266;16;9,59999999999999
"200066827";12,663031451676;11,6424806658802;9,09773944248544;41,6107382550336;60,7339123750601;17,6369586455041;13,0726003028338;84,0035643512742;25,9594692169788;16,6175067319716;42,2591743119266;12;6,7
"200066835";9,59196564424762;10,1851976603706;7,08552319398769;62,7118644067797;67,1289964292591;21,3939657526331;13,5986406551219;75,8931135947559;27,444992122164;18,9320377245064;57,1705426356589;12;12,6
"200066850";10,5425671164075;8,44991019691991;6,56880542820931;53;64,1169500435104;16,9050844573334;9,34138219135425;45,3732573797228;32,7282718206393;17,5168933559107;50,9181969949917;10;32,3
"200066868";11,4810920325806;12,3377046082687;8,29809340043759;100;58,3864170968844;15,2057454924829;14,6949468573947;91,0687135868829;31,9719098664578;20,8268156589769;21,1206896551724;10;5
"200066876";15,2459615747106;11,9451318203093;9,77334511696428;43,9024390243902;59,5011486375631;21,3134029006735;14,1040123211208;68,5161817391752;28,301765593271;15,7665820370335;20,4600752046008;6;9,7
"200066884";14,9616578298428;11,4856372842387;7,63568828933623;65,7608695652174;56,2473995606101;18,8394559087974;13,7349330971738;83,7579789241205;33,364266130798;24,7000748696116;22,8346456692913;16;12,9
"200066892";9,61094684093834;11,0006470510561;7,68039330298793;44,6327683615819;67,8676503732935;19,682220677148;15,6775660566732;86,9908765521047;26,967195309469;23,8895042515858;45,2789699570815;14;39,8
"200066918";16,4580291271949;17,7322515954734;7,39645539252602;59,6412556053812;59,6748384118384;24,6480105005428;21,0593525932649;80,2502259198236;34,9480838917207;16,5333949668147;26,7204556241101;13;4,8
"200066926";15,1871387941593;9,50563397763492;6,72852633029486;62,5463535228677;50,5133611124862;15,4323987253076;12,4367570642947;75,5552056825575;25,5805780863964;12,8516154711899;25,3436939629408;3;11,7
"200066975";14,602361655564;10,0725459481121;8,95833105722737;25,8890469416785;41,8551064279098;13,3524749459961;11,2612108339048;70,3445111148155;23,3651787960247;13,8242162143507;20,5770690964313;19;0
"200067023";11,8240297574065;9,60982929962284;7,90609727433869;47,9865771812081;62,4109562045656;16,215242825173;11,6338899624335;82,7787742733497;31,254159297085;17,8498698094638;43,8965238480194;11;9,59999999999999
"200067031";10,9642949412137;11,0883792802013;8,71469405263901;47,9865771812081;71,9908118094832;17,5329396854371;11,4425837229773;72,5994456881332;31,7376275325469;24,6528843269075;40,5299313052012;10;16,9
"200067049";15,2739372122901;18,9202549120388;3,34552991351407;44,9373191899711;52,5719132609179;23,2382375892785;15,924321544249;66,7635915493483;23,5485049618338;16,063459969825;55,6701030927835;10;73,8
"200067064";13,2028050788798;14,6769891328463;5,86677537662913;75,6302521008403;67,5933251283671;25,1589937132733;15,1977749632941;90,6163087665979;35,0173949592184;17,5002502596657;26,1878453038674;8;2
"200067072";10,6439505741311;9,37784809479153;7,63564796215904;17,1929824561403;60,4276896016107;16,3082868941599;12,2332295248215;74,0532977989522;29,1631983385316;18,4985691892537;21,0494203782794;9;9,2
"200067080";11,3102837242532;9,15958657288366;6,85548861921326;46,9135802469136;62,9038645482197;19,1552500167055;12,2451824817717;86,3927650567218;25,7565077846337;13,3257268657181;33,2935560859189;16;42,5
"200067106";16,1774632910899;10,5517931133483;5,80092279801488;49,1040385129714;50,3092146614639;14,9196567782905;13,0393857720324;76,6329610530706;27,355657072606;15,6752198328192;30,0842717577746;10;6,40000000000001
"200067114";16,1264427516854;11,4599498417164;7,85165839706927;46,9135802469136;58,0242485823616;19,4201512136226;13,508583759718;72,1724504527079;24,5809110933955;14,4035439196029;18,1445250867782;11;5,90000000000001
"200067122";13,4080023726757;9,38260968012091;7,85806518448659;65,7608695652174;58,0560622391162;16,6628509880978;13,5837997118508;85,3307300021842;42,9856849961252;23,1989693169257;33,6734693877551;19;25,8
"200067130";11,7521051787024;10,8857265389083;6,66159405452371;51,1278195488722;66,5539550365081;19,1875961564525;14,3323522614132;84,7587976109393;27,3568290007467;16,757376091417;45,3827460510328;14;29,6
"200067155";12,3997888077543;9,55751652667037;4,93276975725629;69,1919191919192;55,5195245949397;16,2453980562631;12,7575886338764;71,9302652053208;33,3404351038026;15,0769700488822;26,8551236749117;3;14
"200067163";12,1389068349955;9,48354523082504;4,16458720357365;69,1919191919192;58,5229925944113;8,21747075513212;10,111650968141;94,2432990606325;37,1783636535376;16,2159397538665;22,4025974025974;5;68,4
"200067171";9,38963470993737;8,82982931215187;5,97395066312922;47,7785870356883;65,7456493106819;14,6769167745509;7,35189332624578;88,6467114724966;28,2043686122965;12,8112006485578;30,0254452926209;5;56,4
"200067189";14,0420676616634;11,624955220442;5,34103437348201;100;66,0831729519959;19,0786254706737;14,4237373601482;81,8690189224979;28,4069352638134;17,9723093862919;48,2517482517483;9;50,2
"200067197";12,7468776919804;12,6567612742055;8,0313986968353;47,4358974358974;54,8904617656768;19,6509211783716;15,3118339225424;83,3330398722803;29,1662205767247;21,1017220642494;35,4466858789625;15;53,8
"200067205";12,1703944740302;12,4499738731707;8,50518052420713;44,9502878074307;61,3875441443661;18,4315501831786;13,795373426734;80,6495263995759;33,4146215503344;18,4980880287818;25,111678366305;8;11,5
"200067213";16,2991623233805;10,4345220529526;9,42811369514364;35,1587301587302;52,6956537741592;14,6424307568674;15,1141271373798;71,6226009687938;28,5020775712454;15,7714099865566;20,7777481323372;12;7,3
"200067221";10,2112821116599;8,68311791070079;9,9135163146754;50;62,3971599924739;15,4715584200575;11,7117754612799;66,1299181729416;26,8056805975857;16,8717948218807;17,374241883696;14;7,2
"200067239";10,7033824814382;8,76419960383178;7,012138270374;29,7548605240913;50,0525999387387;9,75096690552666;9,76200011505725;80,122931517208;30,7102701786037;13,7825631608716;34,1085271317829;23;28,3
"200067247";11,6218320120393;7,70408658914492;7,84734317391057;37,2549019607843;53,7568697956408;12,539223828822;12,0239884083688;76,0012083371943;24,0672771089557;20,2915906228463;23,3094669848846;11;9,8
"200067254";18,1348895218679;11,1428687654394;7,00370767736199;29,7548605240913;48,2940767436122;14,6195491309365;15,2835837422147;68,6818806706235;30,1197601795491;14,7952401024733;20,5894916702264;13;0,900000000000006
"200067262";13,6529600826896;10,8090712280344;5,11759953847425;57,7639751552795;58,6976814932302;16,002565774933;10,8427312637973;80,8714130452549;34,8587886318783;19,4565958153522;36,9716088328076;8;13,7
"200067288";10,7370334975808;11,0423290895687;5,54954523202102;100;62,4479708699177;18,2421117657171;13,3949227480683;82,4772286761489;32,0877019001255;14,9418767100911;53,671562082777;12;9,3
"200067296";10,0696265200753;8,99664795685921;6,73185284871108;77,7777777777778;49,2502423564892;12,0907661722279;9,38537672022927;86,6802308623104;34,8352428392769;15,9740169942636;40,6838453914767;26;18,5
"200067304";12,0709103773925;13,0242480924741;8,70727102794034;46,9135802469136;68,810074068854;26,4358270902855;16,1232292587404;72,0100435456353;23,6458716078159;18,7233209694991;34,0508806262231;13;10,3
"200067320";12,3677971812069;9,75362036232079;6,31022175821337;41,609977324263;49,7221927248042;18,1152672156816;11,5694971841485;86,0945682959892;35,0720347292889;20,2697251731392;47,2103004291845;21;33,6
"200067346";9,6067841537155;7,66628023327545;8,92710598482858;13,2564841498559;57,7987467374299;14,1714767517675;11,074047002146;74,6495467913285;40,0345733793676;17,4961363338024;12,5741399762752;15;3,8
"200067361";12,2509220102401;9,74682425231085;5,37449063130266;72,6315789473684;55,7174005816328;15,0273943237324;11,7020111223391;86,0268658289482;33,89757064103;17,1970415129064;46,3305042436346;10;22,5
"200067379";10,4994994076313;15,6878700884511;8,51274366549793;75,9668508287293;68,3236513845416;25,6740865525756;14,5511296280289;80,7228055890087;46,5908309449198;25,3960875218596;58,5152838427948;15;25,1
"200067429";13,8237835753783;14,8407302380495;7,47179116489368;43,4782608695652;68,3986147584473;24,9635199366099;15,6693637887608;90,5619988459847;24,4514365030303;19,1883288348768;41,4355628058728;8;25
"200067437";15,9060389436054;12,1016674841284;7,16735545806375;57,3505654281099;55,5127256146648;18,5032462877856;14,7991570331008;76,7093948614278;30,7675693865234;15,7207086140752;18,1618293755497;4;14,2
"200067445";12,5317940701499;10,6105686605249;6,05918873609775;100;51,7669558212987;13,5767547138682;11,1167062316474;71,2797642207084;37,4280583440443;28,0476146115246;33,1695331695332;10;17,4
"200067452";11,4691118925749;7,56363974770063;4,71296230253152;84,192439862543;46,9965681677847;7,40456974716923;6,91357433091952;73,1010116209221;33,3031039931627;39,1335543217731;17,1497584541063;4;40
"200067460";11,1333637926732;9,23536448952811;9,61603751779923;44,9044585987261;66,0068578236406;17,2396161712351;11,6210027498195;74,5507414299284;23,3340996672257;18,8177902432375;27,832674571805;10;22,4
"200067478";8,99280000666465;8,29082258640023;5,37462369761606;64,1025641025641;57,0886847803875;13,5091657974415;8,23109791018668;81,186800315795;32,5490394821118;13,4254259537623;28,3694627709708;15;24,3
"200067486";10,8859146841112;16,9257537845416;8,12857244371602;100;61,8205544995307;19,8018212747156;12,2963504296251;84,5113074989848;39,6570438032391;15,761403433059;49,6644295302013;37;38
"200067502";12,8324915011325;19,8021049113616;8,84342972605971;70,6122448979592;66,4684260302053;20,5499554746358;16,5597514231765;74,6322835128658;32,0695176872164;15,7697980292384;26,652977412731;13;1,8
"200067510";12,0476184151643;11,439628510678;4,76748699058191;63,3333333333333;67,5577215455463;18,6630090001423;12,9262777722605;85,4309950253384;27,2589622585216;17,8153184108336;42,2831050228311;10;18,3
"200067544";13,4026655844451;12,6639517627667;5,26572198574993;50,609756097561;66,774802242217;23,07109142926;13,6566369714801;89,8781006545221;29,5269926294975;15,5812555035435;48,2946793997272;10;30,7
"200067551";14,5325100715894;10,762110617843;8,16838505058067;21,1295034079844;48,8781014042308;13,5865050213521;11,4249471198983;78,8182660004348;34,7293909891208;15,3298961477945;15,2178277454326;18;2
"200067593";13,6220410783973;12,2193183044253;4,86374902260119;70,3703703703704;65,2012909585131;18,6226242761231;11,7108010130731;86,3615993815239;28,2959321436227;21,3940723686424;60,2543720190779;10;43,4
"200067627";12,3671138688695;9,69568137768335;6,97384617905447;34,7134502923977;51,9219331103369;17,9868072548794;9,30722051767197;92,7867414348711;36,8635742238594;24,3378069072974;27,0715096481271;23;13,2
"200067635";8,49267945746684;5,67440875328107;10,5620054101057;54,561717352415;51,4569805530427;11,020148196332;8,26070748218759;78,9768693938691;35,2996949005574;17,7233914755315;10,6666666666667;20;1,7
"200067643";13,9802744740595;9,55694034556348;9,88241774161476;51,5248796147673;60,1588482802728;15,4661979011188;11,855283848267;87,4169868100732;37,0773639620326;21,0750680366312;46,551724137931;24;18,3
"200067650";10,7692935512063;15,1472193652712;7,36902017999645;100;62,0572800904633;16,8898482656473;12,9308696863154;86,3195616618499;39,1417701892212;16,8707250081448;30,3118201595359;25;0,299999999999997
"200067668";11,6715412951502;10,9423577581278;8,37828955939073;57,5903614457831;66,1535267144953;20,7211288903118;16,0867538907967;76,6736377686219;23,4945802224086;18,5316114062887;46,2311557788945;16;26,8
"200067676";10,6090638464105;9,76482996461371;8,16653972590808;57,5903614457831;66,1737678302942;18,050160434355;13,4907109144511;84,2674795651612;27,703152716347;15,4691821432794;39,4422310756972;19;18,2
"200067684";14,1709786575993;10,004306754573;6,9093624467607;53;63,2259046126121;19,2576174590454;13,5222599416927;73,9480789296691;27,3153936883601;15,7016219827428;31,544502617801;8;7,09999999999999
"200067692";11,2229361853353;12,6769068429085;3,70525133345237;43,4782608695652;65,9806199959415;23,3038110979677;12,9287514971681;92,1756493280283;35,4437194248781;18,9441517361756;76,986301369863;11;33,2
"200067700";14,3197515782635;14,4143222298416;5,79234221064155;46,3276836158192;71,0307553072227;23,9745102566658;15,1713084707835;80,1316652222852;25,1923543995686;15,8350594272505;26,4302059496568;11;13,8
"200067742";10,7843251186766;8,7033142744536;5,47490199153142;84,192439862543;50,7906436503662;14,135128370234;11,0177933395004;72,4244412755391;33,7553554789565;25,031640953474;17,312661498708;7;10,6
"200067759";12,0982513867268;16,4345884253654;8,63491095519951;55,2232336367577;68,1778495187764;24,4589007880928;18,5962006592046;86,4250998109991;27,3472575215698;16,0035495785838;29,9661016949153;17;27,8
"200067767";11,6366187300464;9,93439559121365;7,28790618512875;44,2905509387504;59,1747183128601;17,3015273229524;11,4782869230457;73,5447792853693;37,1579886756654;19,4240090838637;30,3738317757009;7;38,6
"200067783";11,0329288174284;10,6514068385531;6,67902507175906;10,9289617486339;63,8516934157312;15,2015749700378;11,2616882453876;76,7426952801066;29,503704252678;16,8153613033933;31,0948905109489;15;7,40000000000001
"200067791";14,5680969754736;10,7639912369329;5,72086078139568;44,2771084337349;51,6598044080301;20,3980797347576;14,5211207900831;87,9302163421817;32,8203862690508;15,6506157316828;30,8223477715003;9;1,7
"200067817";10,9897280554407;8,61731286349362;10,8454961185046;39,9122807017544;58,5560934327678;14,7987613245518;10,521492456093;80,4912518321635;30,7216473964475;15,7764762405889;24,5564229950319;14;10,9
"200067825";17,7042911334291;10,8830254275539;7,59046120078611;41,609977324263;49,7931386059181;17,7160101939495;13,9563886355986;71,2570980902331;35,64334264216;16,809394805827;10,2901353965184;6;5,3
"200067841";11,8414269352372;13,7990800187351;7,66736182530578;68,4684684684685;67,0767310506082;17,3624285746743;13,2437551086201;90,282853409037;41,5841559964866;15,5775423262174;43,0942895086321;14;6
"200067866";8,84060348209652;6,24935464702484;10,3639366773571;32,0171315157213;51,8770696580553;12,5822148143628;8,7510313101624;80,6185775613332;38,1467659959592;19,6659311055534;12,7698951264651;21;0,299999999999997
"200067874";12,7545663437004;11,2459908455081;7,82908746427964;67,1494404213298;59,848313607256;17,258142429825;12,147962170738;73,9767255537149;28,155708544934;14,4557653703204;19,2412539754657;15;0,799999999999997
"200067882";11,0669613795809;13,137480022985;4,35328897256041;46,3276836158192;68,585948129301;22,2187980537041;14,4150296079192;88,3384852131214;30,3838712212229;15,0857208294495;47,8138222849083;9;42,4
"200067890";10,1987737172472;12,1230978542281;5,14020950871034;68,1818181818182;67,3605593024748;15,0530899194623;11,6124596493734;82,8010560656022;28,78548734416;17,9562792921708;43,4659090909091;6;38
"200067908";10,2561549318789;11,4302700494244;5,4433903489273;41,8568056648308;61,9248096021369;16,8545963883693;10,9346217654154;89,9177431428364;40,1626362115188;24,1657584417293;60,332541567696;21;52,1
"200067916";12,7858528474441;12,8569545929458;5,95378421564773;59,6610169491525;67,629763474885;19,9524363649204;14,8446550973568;84,7270095436869;29,0974474385551;16,1594626838966;30,2044609665428;8;11,4
"200067924";11,7062806905555;8,55708033787114;7,10155639094164;33,3333333333333;57,3178807971621;14,4226816755608;9,92126123768998;72,5241846972659;23,558926206662;11,6531183013244;16,772269847186;18;5,2
"200067932";13,0808965877054;9,27089170007476;8,29426426802318;28,7647315582715;48,5740259862202;15,334367800422;13,1888672172838;73,1406797938045;29,5238529546873;15,4771091821122;18,4624553039333;14;4,2
"200067940";17,394365655259;11,4767355331543;4,93863046857198;65,615141955836;53,9390282634383;18,2552571237491;14,9817746564836;77,1550760096838;34,0880424153326;19,7074953548041;48,4140233722871;7;31,3
"200067957";7,70972327698796;8,41496830911822;7,70622584426848;45,5078125;47,2731698110005;8,92731004390118;8,35408937822309;88,5674875797854;38,662362592414;18,5511737718235;40,0826446280992;23;14,1
"200067965";17,4693553016161;13,2161659824356;9,89696766005036;26,8077601410935;53,7340474210853;17,21399511211;15,2566878709164;73,8220953203689;26,1153073692587;15,5581766171749;17,4759558996012;11;1,7
"200067973";11,6889049214543;8,9394358153202;9,70645387613459;54,3204868154158;56,0330024762643;15,2790867194561;11,1259159353606;85,4866217877422;23,7718789267869;15,1916726432079;21,4950980392157;25;4,40000000000001
"200067981";11,7593477631708;11,1938487429991;8,17020765734457;52,5164113785558;60,4333878550858;15,5310850258188;13,4216683386722;82,5784272947705;31,7187089142937;19,1598594655183;35,4617703480406;9;8,09999999999999
"200067999";17,1925474408376;12,245709761563;10,3499468619491;54,3204868154158;60,5119998382725;19,8713833937144;17,4130850024859;78,9847425683083;21,889953752433;14,4780742566423;15,799361262446;10;5,3
"200068005";12,1688942165759;12,7652250924271;10,0210198934566;54,3204868154158;65,0138153242092;23,7245074457916;14,5148244940338;76,470233047057;28,5141189135006;15,714781407066;42,8691983122363;21;15
