"epci2018";"FAM_1";"FAM_3";"FOR_1";"FOR_2";"EMP_2";"EQU_2";"EQU_3";"EQU_4"
"200042935";12,2302457725394;11,7148822624498;51,7647058823529;64,687440255317;71,8795176438041;17,8591549295775;9;9,59999999999999
"200042943";14,7248499069876;3,01493878800901;33,804143126177;52,7081666387251;81,8804743299647;40,8602150537634;20;75,9
"200042992";6,51230384757077;7,71260580895942;75,9668508287293;64,7398317087777;93,883951833522;76,984126984127;16;38,6
"200043016";11,3965218013395;5,36629747652184;100;66,9278627428386;74,2370069004718;55,4471544715447;9;5,09999999999999
"200043065";12,7506398532287;8,94555409914062;47,9357798165138;58,3363820774401;75,6801305204598;23,5059760956175;10;0,200000000000003
"200043081";11,0126214020296;6,62666525071409;39,3877551020408;62,7394006206595;85,8733435018652;25,9720062208398;9;0,5
"200043123";11,881251360421;7,68927940616517;14,4808743169399;53,9183947381488;76,5165715601193;22,9637760702525;13;5,59999999999999
"200043156";11,6701366011816;8,96278481418305;52;63,0246389455663;87,2137029616422;51,4867841409692;15;18,6
"200043172";13,2268078584394;6,90998504872478;47,0632530120482;57,3743206308645;80,1126927922877;23,3923578751165;11;4,40000000000001
"200043263";16,9978238869394;11,7111558366064;39,7222222222222;64,2747108224826;81,0577272652209;39,4953373560066;13;4,2
"200043321";13,981727306789;9,79410819421576;35,3881278538813;57,7379398301821;86,3817093142819;41,5164909894594;19;8,8
"200043354";8,66811402514609;7,92235367370841;100;68,8685745887367;73,2461668149209;46,1734693877551;9;8,59999999999999
"200043396";20,0584306088649;14,0391438929997;76,1514195583596;66,9394892614367;84,3302254823859;23,3741146168706;10;0,599999999999994
"200043404";19,8702050095294;13,3956612129264;49,0066225165563;72,4426134197258;85,2478326934779;16,6880616174583;8;0,799999999999997
"200043438";6,42782214412599;8,61232995880773;43,9024390243902;54,968602817061;95,7636981211663;71,7754172989378;18;34,1
"200043495";18,536155520739;10,1582754043607;51,1270491803279;60,8847611631145;67,8307447936172;24,1670368725011;11;2,7
"200043602";15,0431897510055;5,65801801422008;71,5909090909091;59,3496895361964;71,5110150415181;17,6881941587824;9;8,3
"200043628";9,36594943741306;7,452750191287;31,8777292576419;50,1972519254958;84,9564941206974;23,3463035019455;20;14,3
"200043693";13,0222720047325;8,7875927884273;21,8967921896792;65,1559992212308;91,7365492144783;53,8018433179723;24;8,8
"200043776";13,5116858135375;4,70025638582818;100;65,0104015553406;82,5757662670328;42,3553719008264;4;38,5
"200043974";14,8249092807053;8,50646890242697;40,053050397878;59,2872677846023;73,1846828465753;29,18473547268;11;15,3
"200043982";12,5761715415457;6,95730335038858;59,0759075907591;65,6820493758167;82,7088683440045;46,2109955423477;10;20,8
"200043990";9,94449117919642;11,2040466043494;26,6742987979393;52,9623056823906;83,4146532451032;20,1360965047943;22;7,40000000000001
"200044014";14,0473225541524;4,92281520846281;70,3703703703704;63,479913074222;82,161115478202;48,8151658767773;7;30,4
"200044030";12,1461084946738;10,2306977303088;53,1870428422153;67,7558539169685;86,1104619966545;50,2033701336432;11;3,59999999999999
"200044048";10,9993161997213;9,09929954137246;64,6494156928214;57,2248140507158;80,0070158949558;37,4472978152549;19;5,3
"200044253";11,6199978738095;9,24124234760615;100;72,1874090520515;82,1283162458069;51,4866979655712;8;27,4
"200044394";13,2706594585929;8,02458370312493;15,5555555555556;64,4085533503474;81,6832336047089;45,1588502269289;11;2,40000000000001
"200044469";15,5106774328508;5,8933929444229;83,0188679245283;55,0635543252825;74,1885873564204;54,9565217391304;13;21,8
"200044618";16,6938786478513;11,3923353291456;51,2277323062109;62,8432480003208;82,5398757740616;22,7112032183348;14;0,5
"200044691";37,5530400449968;10,5600709248848;69,4793536804309;67,7423574669605;76,1243738516512;21,032103210321;60;4,8
"200046977";17,202627216348;12,1015152720455;40,4686192468619;44,4468559451018;66,9802903870588;12,2582898048859;22;0,0999999999999943
"200048551";7,36089147038557;12,4475257799893;54,4405418966382;66,9104933682013;65,4255660040818;35,4243542435424;12;7,8
"200049187";17,7082001441052;8,30274370525988;61,8932038834951;59,9913126598577;85,0313032782239;25,5269320843091;3;3,2
"200049211";15,845154902652;6,6368479382723;71,191135734072;55,4645365378038;73,6831244910227;35,7418111753372;6;25,9
"200049484";10,2837599373125;6,08219475573259;28,5359801488834;68,6590170792511;90,4904576473965;40,0756143667297;11;37
"200054781";19,5248324108606;11,7556976446184;25,3677284867435;39,384324693204;58,7975295071496;9,21823363815985;28;0,200000000000003
"200054807";19,5120190299983;8,98361928494873;43,9871382636656;50,6379149376936;71,2420523870912;7,08453071626091;19;1,3
"200055481";11,5826493996442;8,69122680569004;53,1788793103448;62,2982191753759;80,0772459307973;34,9877949552482;21;17,3
"200055655";19,3937719898186;18,4081356529551;27,0824151608638;58,3032769730761;77,50682299399;11,2744651797906;26;0,200000000000003
"200055887";9,47129273750179;10,0576832807042;22,7703984819734;60,8674846206305;80,4822885008242;26,876404494382;9;7,59999999999999
"200056232";15,7180933610971;10,6839185587461;26,6255605381166;39,3090836055006;70,7156060368249;12,8506311360449;20;0
"200056380";17,2621743461737;11,7234428399832;16,1692650334076;44,0474185573914;81,5295901863115;14,9285854040305;34;0
"200057859";16,3561840908839;10,9907286508329;48,5574789169996;47,9843642707276;74,7686813876853;11,7340882111223;24;0
"200057958";18,6981257237959;13,6459697549425;37,0288248337029;48,5537040761861;72,5124461241788;9,01296829971182;29;0
"200058360";9,68629279084907;9,74016032448428;26,7148014440433;61,7480597938813;80,5390057838191;43,6351706036745;24;20
"200058477";18,6290480318404;11,8980089282719;25,0230840258541;48,024211914272;83,7973547835415;11,1752360965373;34;0
"200058485";16,2171875700417;11,3485863713968;27,986230636833;46,9417573591198;79,9317547601711;10,1818664542679;29;0
"200058519";14,8849784883915;10,9375550837905;18,2082216264522;36,471253023231;71,1769096395004;14,7175125941173;30;0
"200058782";16,7372638514364;12,7985046730601;23,0345911949686;43,5658549753166;71,2816015306043;10,3230710756366;22;0
"200059228";19,5451566777364;16,2603696969787;36,0789652825051;48,9749131572988;73,2245626651332;10,3858980466889;21;0,700000000000003
"200059392";10,8182885019595;10,1656411009379;55,7647058823529;57,2087524555001;84,5057148856508;25,9318852239206;16;3,3
"200059400";13,4132508008877;4,9680347050084;35,632183908046;64,8983901371411;81,7407576759746;19,4988253719655;10;6,90000000000001
"200059889";16,1911366549699;13,5075199345548;45,5855855855856;50,542364743137;77,4767237301405;12,0342089187538;24;0,0999999999999943
"200060010";7,29340783723165;12,5855280934991;39,5218002812939;62,278431070992;73,4079939024314;5,76749435665914;15;1,5
"200065563";12,1535035108442;8,19294218227497;68,595041322314;61,5793592539624;79,2841585725741;45,7831325301205;13;1,09999999999999
"200065589";10,3985822563062;11,1532229316558;48,1305381456667;58,4568777859998;88,6986046120207;39,8668639053254;20;11,5
"200065597";17,6861940374539;8,95950838632892;48,1305381456667;51,9354802673204;67,3615291190345;23,0811749842072;13;0,0999999999999943
"200065647";14,2899334139683;10,4969895885295;61,189044756179;63,8831778700775;80,2805469900132;20,2844311377245;12;1,7
"200065787";14,5564475788638;8,49273752544228;76,4705882352941;66,300159883235;66,3449078353223;32,4650571791614;9;4,5
"200065886";9,93158831751592;9,26400576003409;54,9893842887473;57,5330172988703;85,8066328356388;24,4588402591247;15;10,9
"200065894";10,0099379646694;9,45355928372307;21,6429699842022;59,4097711835626;76,4527662613771;19,4591728525981;15;7,5
"200065928";10,9069372195338;7,45123522185565;44,5525291828794;55,4310599084169;75,255063854294;31,0281517747858;9;4,8
"200066009";15,7738400469711;11,438504862289;26,9410977242303;61,1448871913844;77,4828540536979;14,9215769393811;16;0,799999999999997
"200066017";9,36373396294012;8,50662892317246;38,9048991354467;64,5525369198479;82,0115948066356;53,9485359361136;15;18,6
"200066025";10,4334996738454;7,27355889776748;46,2455303933254;60,5413431396172;85,9255681072844;25,5135135135135;25;14,1
"200066033";10,2393335334423;8,1554922913491;67,2823218997361;61,3600809373068;89,2065328420297;42,3299565846599;21;9,5
"200066041";10,0330643761153;6,23923999682751;67,2823218997361;59,9040807727546;73,2214476545129;34,5902270103886;24;7,3
"200066058";12,3905887404393;7,02494134820608;54,8251748251748;56,6501190292007;77,5001637337524;19,6662693682956;27;4,59999999999999
"200066108";10,3315386840562;8,08264524126933;72,0748829953198;65,2816813172115;89,7965418132041;44,5977011494253;15;39,9
"200066116";9,18688056662724;6,97445572546276;61,8932038834951;66,8980532124689;87,2325317189371;54,5871559633027;14;59,7
"200066124";13,355291378106;7,83951048375259;17,1296296296296;54,7121058165279;81,985101976402;29,8783341132429;14;7
"200066132";12,8063633255885;9,53216526045575;27,6315789473684;72,0923880991636;84,7555072476963;66,9230769230769;7;35,6
"200066140";10,7718417480715;7,82295572402752;72,0748829953198;60,6313119359502;95,9453986625884;69,0104166666667;19;64,3
"200066157";13,9108491265627;10,4522057184957;51,9287833827893;66,4000366309324;88,3894882185052;31,0577644411103;10;23,5
"200066165";12,1736284226276;10,038229741006;61,8932038834951;60,5257900694678;93,9685201544346;55,2361396303901;13;27,5
"200066173";12,3288200238666;11,234403316237;61,8932038834951;65,5521933030892;88,0989744532565;70,7592891760905;26;41
"200066223";15,7585789971662;5,50433276297422;45,4844006568145;56,9653403970098;76,4693425451524;32,9351535836177;9;35,3
"200066231";17,3786610577327;7,55991533990619;45,4844006568145;58,7330329463354;83,8561777938987;24,1987923827218;9;7,90000000000001
"200066280";12,879192381883;11,3750244194959;46,7181467181467;66,7058655673894;75,5708435430316;37,4125874125874;14;6
"200066322";14,5555979653331;10,0703111683996;30,8467741935484;64,0633249849826;81,2197586791477;21,1705532693187;6;0,599999999999994
"200066330";10,2791528021865;6,77338772220914;48,2115085536547;57,0618175706213;80,2546674861242;31,5256688358641;19;29,3
"200066348";14,9797578946801;5,0808047818203;100;55,8756852176517;81,91883010088;44,1048034934498;5;38
"200066355";16,6451602427704;6,45725557208112;37,7659574468085;57,511233792811;78,7198316663911;10,5075538957732;10;2,2
"200066363";13,5843434953553;4,14235606516554;44,2771084337349;57,9764554947329;81,4397443150443;49,185667752443;4;49,2
"200066371";11,2464411978176;4,85863784611384;62,3145400593472;59,927846202512;75,4795964028597;44,0755873340143;8;13,7
"200066389";11,1762610027441;8,65900765090984;49,079754601227;61,8076926849256;75,9671844127197;37,2317849563782;11;6,40000000000001
"200066405";8,35045315757072;8,4382582332412;47,8671586715867;57,0698304554498;83,6326903345278;32,4679200238735;21;7
"200066413";12,7187770884429;8,00439480591333;38,9048991354467;65,6893429521963;85,5775871858893;43,6571782178218;13;13,3
"200066462";12,6737110017248;9,6776871893853;40,3458213256484;64,97593244822;72,9511899436249;39,265306122449;14;6,7
"200066512";10,5499696343922;6,05612441659748;36,0590778097983;59,8866000963028;87,3125912092545;25,9621656881931;26;35,8
"200066520";10,2409447344445;5,25827625837057;35,632183908046;64,2906005968447;74,3442732061719;43,0769230769231;16;29,2
"200066553";8,54791087953124;4,41457748328024;55,9925093632959;63,6857600787717;67,2918479017518;36,026936026936;3;56,4
"200066561";9,29827755911296;4,35730852441461;55,9925093632959;61,6498186261744;88,7349704523334;31,8257956448911;14;40,5
"200066587";8,955008794282;11,9341591983003;40,1273885350318;58,1432510381126;76,0533568625526;24,7919404292597;18;9,2
"200066603";8,94321156837959;3,50674168581326;47,0632530120482;66,057789534734;68,6214618696242;46,8531468531469;6;25,3
"200066637";10,5917358595843;4,07212121576032;100;64,5077949292591;83,0475601702178;46,7032967032967;4;34,8
"200066645";13,9438410043612;2,6890671396486;69,2307692307692;66,9690906818261;88,6688335051655;37,7659574468085;3;41,4
"200066652";11,299217352315;8,65837782350436;65,7608695652174;53,5740652655781;86,5248571665867;23,4317955526054;20;16,3
"200066660";12,1996649057465;5,49762659832326;35,9550561797753;59,9881867277202;88,7865876907824;34,9813432835821;8;25,9
"200066678";8,54722898694638;5,52480014222279;52,0047169811321;62,5394095050227;91,5293097569817;36,8876080691643;17;56
"200066710";11,6700606797347;9,74944239084183;48,1305381456667;57,0224486235808;89,1384612958311;47,3653049141504;23;12,1
"200066728";9,49890623788743;10,5199404123229;48,1305381456667;48,0175534922011;85,8002781227825;34,1216216216216;19;10,6
"200066744";12,6799162202496;6,05447462664225;68,5082872928177;61,8009122828834;82,8659929921701;35,3595255744996;3;30,8
"200066751";10,3317691238062;4,1847643466724;0;63,5320056650004;92,6421166500263;49,0990990990991;8;34,5
"200066769";12,3992903591801;5,03869967975668;47,0632530120482;58,1076474978035;68,7398950050926;53,5433070866142;14;29,8
"200066777";10,5082367757331;9,94928289188654;42,4761904761905;63,758478060419;74,4741641358983;28,332636857501;10;7,8
"200066785";8,68067551857771;9,22119352286518;59,1928251121076;62,0420050074157;83,4853052377029;26,6579406631763;13;9,5
"200066793";14,5099604339358;7,58364190723666;42,5430560644925;43,740701080898;70,8979459821158;11,2688049957423;7;7,59999999999999
"200066801";9,63011332065797;9,37559280846581;35,8361774744027;67,5007920990176;82,097299100438;60,8125;14;19,9
"200066819";11,1924906897281;7,57853836632144;39,5085066162571;51,233477994127;84,0366076788569;17,9863660199266;16;9,59999999999999
"200066827";12,663031451676;9,09773944248544;41,6107382550336;60,7339123750601;84,0035643512742;42,2591743119266;12;6,7
"200066835";9,59196564424762;7,08552319398769;62,7118644067797;67,1289964292591;75,8931135947559;57,1705426356589;12;12,6
"200066850";10,5425671164075;6,56880542820931;53;64,1169500435104;45,3732573797228;50,9181969949917;10;32,3
"200066868";11,4810920325806;8,29809340043759;100;58,3864170968844;91,0687135868829;21,1206896551724;10;5
"200066876";15,2459615747106;9,77334511696428;43,9024390243902;59,5011486375631;68,5161817391752;20,4600752046008;6;9,7
"200066884";14,9616578298428;7,63568828933623;65,7608695652174;56,2473995606101;83,7579789241205;22,8346456692913;16;12,9
"200066892";9,61094684093834;7,68039330298793;44,6327683615819;67,8676503732935;86,9908765521047;45,2789699570815;14;39,8
"200066918";16,4580291271949;7,39645539252602;59,6412556053812;59,6748384118384;80,2502259198236;26,7204556241101;13;4,8
"200066926";15,1871387941593;6,72852633029486;62,5463535228677;50,5133611124862;75,5552056825575;25,3436939629408;3;11,7
"200066975";14,602361655564;8,95833105722737;25,8890469416785;41,8551064279098;70,3445111148155;20,5770690964313;19;0
"200067023";11,8240297574065;7,90609727433869;47,9865771812081;62,4109562045656;82,7787742733497;43,8965238480194;11;9,59999999999999
"200067031";10,9642949412137;8,71469405263901;47,9865771812081;71,9908118094832;72,5994456881332;40,5299313052012;10;16,9
"200067049";15,2739372122901;3,34552991351407;44,9373191899711;52,5719132609179;66,7635915493483;55,6701030927835;10;73,8
"200067064";13,2028050788798;5,86677537662913;75,6302521008403;67,5933251283671;90,6163087665979;26,1878453038674;8;2
"200067072";10,6439505741311;7,63564796215904;17,1929824561403;60,4276896016107;74,0532977989522;21,0494203782794;9;9,2
"200067080";11,3102837242532;6,85548861921326;46,9135802469136;62,9038645482197;86,3927650567218;33,2935560859189;16;42,5
"200067106";16,1774632910899;5,80092279801488;49,1040385129714;50,3092146614639;76,6329610530706;30,0842717577746;10;6,40000000000001
"200067114";16,1264427516854;7,85165839706927;46,9135802469136;58,0242485823616;72,1724504527079;18,1445250867782;11;5,90000000000001
"200067122";13,4080023726757;7,85806518448659;65,7608695652174;58,0560622391162;85,3307300021842;33,6734693877551;19;25,8
"200067130";11,7521051787024;6,66159405452371;51,1278195488722;66,5539550365081;84,7587976109393;45,3827460510328;14;29,6
"200067155";12,3997888077543;4,93276975725629;69,1919191919192;55,5195245949397;71,9302652053208;26,8551236749117;3;14
"200067163";12,1389068349955;4,16458720357365;69,1919191919192;58,5229925944113;94,2432990606325;22,4025974025974;5;68,4
"200067171";9,38963470993737;5,97395066312922;47,7785870356883;65,7456493106819;88,6467114724966;30,0254452926209;5;56,4
"200067189";14,0420676616634;5,34103437348201;100;66,0831729519959;81,8690189224979;48,2517482517483;9;50,2
"200067197";12,7468776919804;8,0313986968353;47,4358974358974;54,8904617656768;83,3330398722803;35,4466858789625;15;53,8
"200067205";12,1703944740302;8,50518052420713;44,9502878074307;61,3875441443661;80,6495263995759;25,111678366305;8;11,5
"200067213";16,2991623233805;9,42811369514364;35,1587301587302;52,6956537741592;71,6226009687938;20,7777481323372;12;7,3
"200067221";10,2112821116599;9,9135163146754;50;62,3971599924739;66,1299181729416;17,374241883696;14;7,2
"200067239";10,7033824814382;7,012138270374;29,7548605240913;50,0525999387387;80,122931517208;34,1085271317829;23;28,3
"200067247";11,6218320120393;7,84734317391057;37,2549019607843;53,7568697956408;76,0012083371943;23,3094669848846;11;9,8
"200067254";18,1348895218679;7,00370767736199;29,7548605240913;48,2940767436122;68,6818806706235;20,5894916702264;13;0,900000000000006
"200067262";13,6529600826896;5,11759953847425;57,7639751552795;58,6976814932302;80,8714130452549;36,9716088328076;8;13,7
"200067288";10,7370334975808;5,54954523202102;100;62,4479708699177;82,4772286761489;53,671562082777;12;9,3
"200067296";10,0696265200753;6,73185284871108;77,7777777777778;49,2502423564892;86,6802308623104;40,6838453914767;26;18,5
"200067304";12,0709103773925;8,70727102794034;46,9135802469136;68,810074068854;72,0100435456353;34,0508806262231;13;10,3
"200067320";12,3677971812069;6,31022175821337;41,609977324263;49,7221927248042;86,0945682959892;47,2103004291845;21;33,6
"200067346";9,6067841537155;8,92710598482858;13,2564841498559;57,7987467374299;74,6495467913285;12,5741399762752;15;3,8
"200067361";12,2509220102401;5,37449063130266;72,6315789473684;55,7174005816328;86,0268658289482;46,3305042436346;10;22,5
"200067379";10,4994994076313;8,51274366549793;75,9668508287293;68,3236513845416;80,7228055890087;58,5152838427948;15;25,1
"200067429";13,8237835753783;7,47179116489368;43,4782608695652;68,3986147584473;90,5619988459847;41,4355628058728;8;25
"200067437";15,9060389436054;7,16735545806375;57,3505654281099;55,5127256146648;76,7093948614278;18,1618293755497;4;14,2
"200067445";12,5317940701499;6,05918873609775;100;51,7669558212987;71,2797642207084;33,1695331695332;10;17,4
"200067452";11,4691118925749;4,71296230253152;84,192439862543;46,9965681677847;73,1010116209221;17,1497584541063;4;40
"200067460";11,1333637926732;9,61603751779923;44,9044585987261;66,0068578236406;74,5507414299284;27,832674571805;10;22,4
"200067478";8,99280000666465;5,37462369761606;64,1025641025641;57,0886847803875;81,186800315795;28,3694627709708;15;24,3
"200067486";10,8859146841112;8,12857244371602;100;61,8205544995307;84,5113074989848;49,6644295302013;37;38
"200067502";12,8324915011325;8,84342972605971;70,6122448979592;66,4684260302053;74,6322835128658;26,652977412731;13;1,8
"200067510";12,0476184151643;4,76748699058191;63,3333333333333;67,5577215455463;85,4309950253384;42,2831050228311;10;18,3
"200067544";13,4026655844451;5,26572198574993;50,609756097561;66,774802242217;89,8781006545221;48,2946793997272;10;30,7
"200067551";14,5325100715894;8,16838505058067;21,1295034079844;48,8781014042308;78,8182660004348;15,2178277454326;18;2
"200067593";13,6220410783973;4,86374902260119;70,3703703703704;65,2012909585131;86,3615993815239;60,2543720190779;10;43,4
"200067627";12,3671138688695;6,97384617905447;34,7134502923977;51,9219331103369;92,7867414348711;27,0715096481271;23;13,2
"200067635";8,49267945746684;10,5620054101057;54,561717352415;51,4569805530427;78,9768693938691;10,6666666666667;20;1,7
"200067643";13,9802744740595;9,88241774161476;51,5248796147673;60,1588482802728;87,4169868100732;46,551724137931;24;18,3
"200067650";10,7692935512063;7,36902017999645;100;62,0572800904633;86,3195616618499;30,3118201595359;25;0,299999999999997
"200067668";11,6715412951502;8,37828955939073;57,5903614457831;66,1535267144953;76,6736377686219;46,2311557788945;16;26,8
"200067676";10,6090638464105;8,16653972590808;57,5903614457831;66,1737678302942;84,2674795651612;39,4422310756972;19;18,2
"200067684";14,1709786575993;6,9093624467607;53;63,2259046126121;73,9480789296691;31,544502617801;8;7,09999999999999
"200067692";11,2229361853353;3,70525133345237;43,4782608695652;65,9806199959415;92,1756493280283;76,986301369863;11;33,2
"200067700";14,3197515782635;5,79234221064155;46,3276836158192;71,0307553072227;80,1316652222852;26,4302059496568;11;13,8
"200067742";10,7843251186766;5,47490199153142;84,192439862543;50,7906436503662;72,4244412755391;17,312661498708;7;10,6
"200067759";12,0982513867268;8,63491095519951;55,2232336367577;68,1778495187764;86,4250998109991;29,9661016949153;17;27,8
"200067767";11,6366187300464;7,28790618512875;44,2905509387504;59,1747183128601;73,5447792853693;30,3738317757009;7;38,6
"200067783";11,0329288174284;6,67902507175906;10,9289617486339;63,8516934157312;76,7426952801066;31,0948905109489;15;7,40000000000001
"200067791";14,5680969754736;5,72086078139568;44,2771084337349;51,6598044080301;87,9302163421817;30,8223477715003;9;1,7
"200067817";10,9897280554407;10,8454961185046;39,9122807017544;58,5560934327678;80,4912518321635;24,5564229950319;14;10,9
"200067825";17,7042911334291;7,59046120078611;41,609977324263;49,7931386059181;71,2570980902331;10,2901353965184;6;5,3
"200067841";11,8414269352372;7,66736182530578;68,4684684684685;67,0767310506082;90,282853409037;43,0942895086321;14;6
"200067866";8,84060348209652;10,3639366773571;32,0171315157213;51,8770696580553;80,6185775613332;12,7698951264651;21;0,299999999999997
"200067874";12,7545663437004;7,82908746427964;67,1494404213298;59,848313607256;73,9767255537149;19,2412539754657;15;0,799999999999997
"200067882";11,0669613795809;4,35328897256041;46,3276836158192;68,585948129301;88,3384852131214;47,8138222849083;9;42,4
"200067890";10,1987737172472;5,14020950871034;68,1818181818182;67,3605593024748;82,8010560656022;43,4659090909091;6;38
"200067908";10,2561549318789;5,4433903489273;41,8568056648308;61,9248096021369;89,9177431428364;60,332541567696;21;52,1
"200067916";12,7858528474441;5,95378421564773;59,6610169491525;67,629763474885;84,7270095436869;30,2044609665428;8;11,4
"200067924";11,7062806905555;7,10155639094164;33,3333333333333;57,3178807971621;72,5241846972659;16,772269847186;18;5,2
"200067932";13,0808965877054;8,29426426802318;28,7647315582715;48,5740259862202;73,1406797938045;18,4624553039333;14;4,2
"200067940";17,394365655259;4,93863046857198;65,615141955836;53,9390282634383;77,1550760096838;48,4140233722871;7;31,3
"200067957";7,70972327698796;7,70622584426848;45,5078125;47,2731698110005;88,5674875797854;40,0826446280992;23;14,1
"200067965";17,4693553016161;9,89696766005036;26,8077601410935;53,7340474210853;73,8220953203689;17,4759558996012;11;1,7
"200067973";11,6889049214543;9,70645387613459;54,3204868154158;56,0330024762643;85,4866217877422;21,4950980392157;25;4,40000000000001
"200067981";11,7593477631708;8,17020765734457;52,5164113785558;60,4333878550858;82,5784272947705;35,4617703480406;9;8,09999999999999
"200067999";17,1925474408376;10,3499468619491;54,3204868154158;60,5119998382725;78,9847425683083;15,799361262446;10;5,3
"200068005";12,1688942165759;10,0210198934566;54,3204868154158;65,0138153242092;76,470233047057;42,8691983122363;21;15
"200068047";20,2037096530475;18,6009883561288;54,7008547008547;64,8184558135137;73,9292624678113;9,69441517386723;16;0,0999999999999943
"200068070";11,3534340189171;10,5958577931093;41,8175720992622;55,9761334502221;81,8249405685976;48,3354673495519;21;30,5
"200068088";11,6299383115041;6,72065868011227;41,8568056648308;62,7099988189477;79,9952656348107;35,3488372093023;15;15,9
"200068096";12,8415227079313;6,03292775755609;100;50,5236449634517;83,3498815042296;31,9488817891374;8;31,1
"200068104";13,479244384485;8,08374920081776;32,6530612244898;53,4677331290687;77,627097840362;15,281954887218;17;13,1
"200068112";11,3764795299675;7,20651101504212;60,8540925266904;58,0309717702142;69,5457359869568;35,3393085787452;12;0
"200068120";15,4494884431865;8,25305499654441;34,8026652998462;49,177733040132;68,7974770172397;15,8746627931106;6;4,8
"200068146";13,759379878438;6,96478270335938;44,5859872611465;64,8930835089619;75,6502684981778;35,479388605836;11;14,6
"200068229";13,3367626329028;5,95312032634784;40,7643312101911;53,9912634969925;77,2390084899658;35,4534746760895;3;22,3
"200068278";12,5201077507138;8,61690207017266;62,4242424242424;68,3387728582714;85,7826519941861;20,5714285714286;16;8,40000000000001
"200068294";13,8835527188572;10,3721457896195;61,189044756179;65,0724000867983;78,1675518777747;51,7808219178082;16;14,8
"200068369";13,3415176856734;7,9193039566306;30,0578034682081;61,4583276741978;80,1615631515004;54,6614327772326;14;16,3
"200068377";14,2990530630807;7,47773953404358;59,4936708860759;63,3082401022126;77,0020375437672;17,022792022792;7;4,90000000000001
"200068435";11,2813965285912;8,37450647728968;32,9923273657289;64,6930604630866;82,4707647304219;45,7757296466974;12;20,5
"200068443";8,65675778099541;7,15964516629854;35,6435643564356;70,5699246050531;66,1578993938257;42,0560747663551;7;27,3
"200068450";13,718169102651;7,67688713342782;73,8578680203046;68,0496150934414;74,9692583861629;41,4664981036662;9;8,5
"200068468";14,6979402301583;10,0388671506661;57,9617834394904;68,7270572771909;86,3351302607671;41,82156133829;10;18,4
"200068484";8,78935097720124;6,04203687609577;47,7785870356883;59,6113194272851;84,5533915467599;23,9735099337748;5;32,8
"200068500";16,6473965236758;9,82176992027523;59,9500935745477;61,1235297069972;72,2662069554756;28,5875451263538;11;3,3
"200068534";8,3704877435998;9,02829970082291;100;63,7746050741274;81,2826977026949;53,9262472885033;18;13,4
"200068542";10,6114257140661;10,2603606855351;38,2075471698113;54,2556741894409;77,4802930040031;19,8015792670581;20;5
"200068559";12,6512301053876;7,80736342218804;39,3013100436681;66,2268854577892;90,9066779763203;37,0659722222222;11;21,7
"200068567";11,6160492236585;11,0500284510722;36,5853658536585;56,7649681603018;73,6578400390854;20,0888192267503;15;1,8
"200068625";14,2900726091534;4,9753126539995;57,3505654281099;58,2331381876397;75,1519017446984;39,4557823129252;2;59,9
"200068641";14,7563314046428;7,6659353964767;39,5085066162571;48,4499151590081;82,261094018272;15,8625840179238;22;0
"200068658";13,5387869292192;6,77137240237669;58,732212160414;62,1616942605429;77,516116810446;27,5680840898232;3;10
"200068666";14,2686868140144;9,18012600763834;45,8702064896755;68,3340493022675;78,6120025770218;27,5527284901239;7;15,5
"200068674";12,5289501249024;7,15536165165918;23,1578947368421;49,0228340264739;71,9874540072874;20,7725553754727;15;4,40000000000001
"200068682";15,574420029248;7,9623413604932;89,5652173913043;66,5128877375662;82,906957547122;37,5135135135135;8;8,2
"200068757";16,1904371886332;9,10839531997159;48,6434108527132;59,9597723350456;79,1227036974297;20,4923717059639;10;6,2
"200068765";14,3961827573328;6,49297958304774;20,873786407767;56,3838295932145;72,5052229636371;33,2998996990973;3;24,4
"200068773";12,2799222785577;6,71913613012157;48,6434108527132;71,9445761103969;91,0444440478969;52,6411657559199;11;42,8
"200068781";14,9685338123223;9,87663598921628;44,2905509387504;53,5206447436587;73,7054025909406;16,6141262673596;9;5,2
"200068799";10,0763147990739;9,08479022050167;43,8566552901024;69,1043455494469;71,2182226697748;15,8765989465764;8;18
"200068807";12,8539956093213;7,47045483728066;39,5085066162571;50,2642262902184;74,6621056249387;24,8164464023495;26;1,2
"200068815";13,9227544489034;7,660753419241;39,5085066162571;55,1109729566157;80,9183350412364;30,758226037196;17;12,3
"200068831";8,48500686215466;6,44699014481676;47,7785870356883;54,7033803463441;85,8342853679117;32,7363184079602;17;19,7
"200068856";11,9509417141602;9,43771622242282;34,1463414634146;68,4136281148099;69,4092107497101;44,5497630331754;15;33
"200068864";10,6269330524627;6,88234296401388;59,7579425113464;54,0524262739904;73,4741114273914;31,0368349249659;23;5,09999999999999
"200068872";12,0361537807456;5,40016124788808;52,5641025641026;66,8691746540076;80,3761728591045;41,0032715376227;11;9,5
"200068880";7,51607677554369;6,99867210503905;38,28125;63,802748637883;76,7844960296989;53,1197301854975;20;43,9
"200068914";11,8667655127429;4,92188224831037;35,5924792304329;64,8497624809005;81,2379320021805;48,6159169550173;16;17,4
"200068922";12,9735294972905;7,77461861173094;53,0487804878049;61,407811174033;73,0033447018533;40,8743169398907;14;25,1
"200068930";12,6517423768691;6,59353939794728;51,5384615384615;66,4230339029789;79,2556011776992;41,5672913117547;10;9,09999999999999
